CROPS,CROPS_LABEL,N,P,K,SOIL_PH,CROP_DURATION,TEMP,WATER_REQUIRED,HUMIDITY,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE
cowpea,18,54,35,25,6.1,89,29,682,48,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,59,40,38,6.5,89,29,683,54,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,56,38,34,6.3,85,28,650,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,54,37,31,6.2,86,28,643,52,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,49,30,23,5.6,88,29,650,49,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,60,40,39,6.5,90,30,692,54,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,56,38,34,6.3,84,27,637,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,57,39,34,6.4,87,28,664,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,54,37,31,6.3,83,28,643,52,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,58,39,35,6.4,87,29,675,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,46,29,24,5.6,84,27,610,50,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,58,39,36,6.4,87,29,668,54,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,46,28,23,5.4,85,27,612,49,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,51,34,30,6,80,26,588,52,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,51,33,24,5.9,88,29,664,49,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,53,33,23,5.9,89,29,680,48,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,56,38,34,6.3,84,27,631,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,47,30,24,5.6,85,27,618,50,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,57,39,32,6.4,89,29,688,51,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,54,37,30,6.3,86,29,663,51,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,51,32,24,5.8,89,29,665,49,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,56,37,33,6.3,84,27,622,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,57,39,35,6.4,86,28,657,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,59,39,37,6.4,87,28,659,54,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,58,38,35,6.4,86,28,643,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,55,38,30,6.4,87,29,676,52,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,46,30,25,5.6,82,27,597,50,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,47,31,27,5.8,79,26,587,51,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,54,36,32,6.2,82,26,609,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,44,28,25,5.5,79,26,566,51,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,57,38,35,6.4,86,27,640,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,53,36,26,6.2,89,29,678,49,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,50,33,26,6,86,28,648,50,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,59,39,37,6.4,88,28,661,54,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,55,37,32,6.2,84,27,624,52,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,57,39,34,6.4,86,28,658,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
cowpea,18,54,37,32,6.2,83,27,613,53,pulses,"well-drained soil,sandy loamy soil,sandy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,795,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
bengalgram,3,48,28,29,6.2,102,24,794,60,pulses,"medium black soil,heavy black soil",rabi,"Oct,Nov,Dec","Apr,May,Jun","irrigated,rainfed"
horsegram,25,48,23,24,6.6,101,29,800,59,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,48,23,25,6.6,101,29,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,45,24,26,6.4,102,29,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,46,23,25,6.4,102,29,800,60,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,50,24,25,6.8,101,30,800,62,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,47,23,24,6.5,101,29,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,50,24,25,6.8,101,30,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,51,24,24,6.8,101,30,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,50,24,25,6.7,101,30,800,62,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,47,23,24,6.5,101,29,800,60,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,50,24,25,6.8,101,30,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,50,24,25,6.7,101,30,800,62,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,45,24,25,6.4,102,29,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,50,24,25,6.7,101,29,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,48,23,25,6.5,101,29,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,49,24,25,6.7,101,30,800,62,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,46,24,25,6.4,102,29,800,60,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,46,22,24,6.4,101,29,800,59,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,46,23,24,6.4,101,29,800,60,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,45,26,26,6.5,102,29,800,62,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,47,23,24,6.5,101,29,800,60,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,50,24,25,6.8,101,30,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,51,24,25,6.8,101,30,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,48,23,25,6.6,101,29,800,61,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,46,23,24,6.4,101,29,800,60,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
horsegram,25,50,24,25,6.8,101,30,800,62,pulses," light soi,heavy soil ",rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
